,year,selling_price,km_driven,fuel,seller_type,transmission,owner
2061,2008.0,285000,90000.0,Diesel,Individual,Automatic,2.0
2062,2015.0,350000,60000.0,Diesel,Individual,Manual,2.0
2063,2015.0,699000,30000.0,Diesel,Individual,Manual,2.0
2064,2011.0,275000,108000.0,Diesel,Individual,Manual,2.0
2065,2012.0,350000,160000.0,Diesel,Individual,Manual,2.0
2066,2006.0,135000,90000.0,Petrol,Individual,Manual,3.0
2067,2010.0,325000,120000.0,Diesel,Individual,Manual,3.0
2068,2012.0,650000,102000.0,Diesel,Individual,Manual,2.0
2069,2012.0,450000,60000.0,Petrol,Dealer,Manual,1.0
2070,2019.0,425000,3000.0,Petrol,Individual,Manual,1.0
2071,2006.0,150000,75118.0,Petrol,Individual,Manual,2.0
2072,2013.0,290000,60000.0,Diesel,Individual,Manual,2.0
2073,2014.0,335000,60000.0,Petrol,Individual,Manual,2.0
2074,2006.0,120000,79000.0,Petrol,Dealer,Manual,4.0
2075,2005.0,20000,25000.0,Petrol,Individual,Manual,2.0
2076,2005.0,250000,60000.0,Petrol,Individual,Manual,1.0
2077,2008.0,120000,60000.0,Petrol,Individual,Manual,2.0
2078,2012.0,220000,70000.0,Diesel,Individual,Manual,2.0
2079,2005.0,61000,4637.0,Petrol,Individual,Manual,2.0
2080,2016.0,620000,70000.0,Diesel,Individual,Manual,1.0
2081,2014.0,425000,100000.0,Diesel,Individual,Manual,1.0
2082,2009.0,85000,120000.0,Diesel,Individual,Manual,2.0
2083,2015.0,270000,40000.0,Diesel,Individual,Manual,2.0
2084,2017.0,450000,30000.0,Petrol,Individual,Manual,1.0
2085,2012.0,450000,42655.0,Diesel,Individual,Manual,1.0
2086,2017.0,250000,43000.0,Petrol,Individual,Manual,2.0
2087,2012.0,725000,70000.0,Diesel,Individual,Manual,1.0
2088,2010.0,250000,55000.0,Petrol,Individual,Manual,1.0
2089,2010.0,99000,80000.0,Diesel,Individual,Manual,2.0
2090,2017.0,350000,55000.0,Petrol,Individual,Manual,1.0
2091,2018.0,511000,70000.0,Petrol,Individual,Manual,1.0
2092,2012.0,300000,80000.0,Diesel,Individual,Manual,1.0
2093,2010.0,1100000,110000.0,Petrol,Individual,Automatic,1.0
2094,2010.0,125000,60000.0,Petrol,Individual,Manual,3.0
2095,2018.0,500000,30000.0,Petrol,Individual,Manual,1.0
2096,2013.0,385000,80000.0,Diesel,Individual,Manual,2.0
2097,2012.0,350000,60000.0,Petrol,Individual,Manual,1.0
2098,2003.0,60000,50000.0,Petrol,Individual,Manual,1.0
2099,2012.0,400000,70000.0,Diesel,Individual,Manual,1.0
2100,2014.0,550000,110000.0,Diesel,Individual,Manual,1.0
2101,2012.0,300000,80000.0,Petrol,Individual,Manual,2.0
2102,2012.0,250000,156000.0,Diesel,Individual,Manual,1.0
2103,2018.0,300000,25000.0,Petrol,Individual,Manual,1.0
2104,2004.0,80000,120000.0,Petrol,Individual,Manual,1.0
2105,2020.0,1200000,11000.0,Diesel,Individual,Manual,1.0
2106,2017.0,355000,40000.0,Petrol,Individual,Automatic,1.0
2107,2015.0,520000,50000.0,Diesel,Individual,Manual,1.0
2108,2012.0,500000,26000.0,Diesel,Individual,Manual,1.0
2109,2008.0,114999,30000.0,Petrol,Individual,Manual,1.0
2110,2018.0,800000,20000.0,Diesel,Individual,Manual,1.0
2111,2008.0,105000,30000.0,Petrol,Individual,Manual,2.0
2112,2011.0,135000,78000.0,Petrol,Individual,Manual,1.0
2113,2011.0,170000,40000.0,Petrol,Individual,Manual,2.0
2114,2014.0,550000,100000.0,Petrol,Individual,Manual,1.0
2115,2009.0,250000,70000.0,Petrol,Individual,Manual,3.0
2116,2014.0,650000,30000.0,Diesel,Individual,Manual,2.0
2117,2008.0,210000,77000.0,Petrol,Individual,Automatic,3.0
2118,2011.0,260000,150000.0,Diesel,Individual,Manual,1.0
2119,2016.0,750000,69000.0,Diesel,Individual,Manual,1.0
2120,2012.0,220000,120000.0,Diesel,Individual,Manual,2.0
2121,2008.0,110000,110000.0,Petrol,Individual,Manual,2.0
2122,2013.0,220000,110000.0,Diesel,Individual,Manual,1.0
2123,2009.0,130000,50000.0,Diesel,Individual,Manual,1.0
2124,2012.0,330000,44000.0,Petrol,Individual,Manual,1.0
2125,2010.0,254999,90000.0,Petrol,Individual,Manual,2.0
2126,2014.0,600000,50000.0,Petrol,Individual,Manual,2.0
2127,2012.0,210000,50000.0,Petrol,Individual,Manual,1.0
2128,2014.0,300000,146000.0,Diesel,Individual,Manual,1.0
2129,2018.0,426000,15000.0,Petrol,Individual,Automatic,1.0
2130,2015.0,265000,60000.0,Petrol,Individual,Manual,1.0
2131,2016.0,450000,35000.0,Petrol,Individual,Manual,2.0
2132,2012.0,480000,80000.0,Diesel,Individual,Manual,1.0
2133,2010.0,40000,90000.0,Petrol,Individual,Manual,1.0
2134,2011.0,395000,70000.0,Petrol,Individual,Manual,2.0
2135,2013.0,229999,62000.0,Petrol,Individual,Manual,2.0
2136,2018.0,875000,10000.0,Petrol,Individual,Automatic,1.0
2137,2010.0,170000,80000.0,CNG,Individual,Manual,4.0
2138,2015.0,500000,35000.0,Petrol,Individual,Manual,2.0
2139,2017.0,600000,60000.0,Diesel,Trustmark Dealer,Manual,1.0
2140,2019.0,450000,40000.0,Petrol,Individual,Manual,1.0
2141,2012.0,550000,120000.0,Diesel,Individual,Manual,3.0
2142,2008.0,80000,90000.0,Petrol,Individual,Manual,2.0
2143,2019.0,675000,15000.0,Diesel,Individual,Manual,1.0
2144,2017.0,260000,30000.0,Petrol,Individual,Manual,1.0
2145,2001.0,70000,117000.0,Petrol,Individual,Manual,2.0
2146,2004.0,100000,70000.0,Petrol,Individual,Manual,1.0
2147,2012.0,730000,110000.0,Diesel,Individual,Manual,2.0
2148,2016.0,525000,100000.0,Diesel,Individual,Manual,2.0
2149,2016.0,525000,105000.0,Diesel,Individual,Manual,2.0
2150,2012.0,420000,95000.0,Diesel,Individual,Manual,2.0
2151,2015.0,500000,70000.0,Petrol,Individual,Manual,1.0
2152,2009.0,165000,76000.0,Petrol,Individual,Manual,2.0
2153,2014.0,650000,70000.0,Diesel,Individual,Manual,2.0
2154,2013.0,195000,46000.0,Diesel,Individual,Manual,1.0
2155,2005.0,100000,60000.0,Diesel,Individual,Manual,2.0
2156,2006.0,90000,90000.0,Petrol,Individual,Manual,1.0
2157,2016.0,515000,50000.0,Diesel,Individual,Manual,1.0
2158,2017.0,700000,24585.0,Diesel,Dealer,Manual,0.0
2159,2001.0,62000,70000.0,Petrol,Individual,Manual,1.0
2160,2011.0,220000,110000.0,Diesel,Individual,Manual,3.0
2161,2019.0,520000,10000.0,CNG,Individual,Manual,1.0
2162,2010.0,170000,100000.0,Petrol,Individual,Manual,1.0
2163,2011.0,190000,110000.0,Diesel,Individual,Manual,2.0
2164,2011.0,150000,100000.0,Diesel,Individual,Manual,2.0
2165,2009.0,125000,65000.0,Petrol,Individual,Manual,1.0
2166,2015.0,290000,40000.0,Diesel,Individual,Manual,3.0
2167,2019.0,490000,13900.0,Petrol,Individual,Manual,1.0
2168,2017.0,434999,17563.0,Petrol,Individual,Manual,1.0
2169,2012.0,200000,60000.0,Diesel,Individual,Manual,2.0
2170,2016.0,495000,40000.0,Diesel,Individual,Manual,1.0
2171,2014.0,600000,151000.0,Diesel,Individual,Manual,2.0
2172,2015.0,300000,60000.0,Petrol,Individual,Manual,1.0
2173,2017.0,430000,15000.0,Petrol,Individual,Manual,1.0
2174,2017.0,370000,60000.0,Diesel,Individual,Manual,1.0
2175,2019.0,750000,11000.0,Petrol,Individual,Manual,1.0
2176,2016.0,300000,50000.0,CNG,Individual,Manual,1.0
2177,2012.0,700000,120000.0,Diesel,Individual,Automatic,2.0
2178,2007.0,100000,70000.0,LPG,Individual,Manual,3.0
2179,2015.0,300000,90000.0,Petrol,Individual,Manual,1.0
2180,2016.0,650000,40000.0,Diesel,Individual,Manual,1.0
2181,2017.0,509999,25000.0,Diesel,Individual,Manual,1.0
2182,2013.0,1000000,117780.0,Diesel,Individual,Manual,2.0
2183,2010.0,280000,120000.0,Diesel,Individual,Manual,2.0
2184,2017.0,600000,120000.0,Diesel,Individual,Manual,1.0
2185,2013.0,210000,120000.0,Diesel,Individual,Manual,3.0
2186,2014.0,1150000,110000.0,Diesel,Individual,Automatic,2.0
2187,2018.0,245000,30000.0,Petrol,Individual,Manual,1.0
2188,2016.0,375000,25000.0,Petrol,Individual,Manual,1.0
2189,2015.0,150000,55000.0,Diesel,Individual,Manual,2.0
2190,2014.0,500000,100000.0,Diesel,Individual,Manual,2.0
2191,2007.0,75000,40000.0,Petrol,Individual,Manual,2.0
2192,2006.0,225000,80000.0,Petrol,Individual,Automatic,3.0
2193,2006.0,275000,80000.0,Petrol,Individual,Automatic,4.0
2194,2018.0,620000,35000.0,Diesel,Individual,Manual,1.0
2195,2010.0,600000,110000.0,Diesel,Individual,Manual,2.0
2196,2011.0,275000,160000.0,Diesel,Individual,Manual,1.0
2197,2013.0,125000,125000.0,Diesel,Individual,Manual,1.0
2198,2011.0,80000,62000.0,Petrol,Individual,Manual,2.0
2199,2011.0,199000,120000.0,Diesel,Individual,Manual,2.0
2200,2016.0,440000,33000.0,Petrol,Individual,Manual,2.0
2201,2013.0,250000,80000.0,Diesel,Individual,Manual,4.0
2202,2017.0,700000,35000.0,Diesel,Individual,Manual,1.0
2203,2019.0,240000,5000.0,Petrol,Individual,Manual,1.0
2204,2016.0,650000,81595.0,Diesel,Dealer,Manual,1.0
2205,2005.0,71000,22000.0,Petrol,Individual,Manual,1.0
2206,2015.0,400000,40000.0,Petrol,Individual,Manual,1.0
2207,2008.0,130000,40000.0,Petrol,Individual,Manual,2.0
2208,2013.0,300000,60000.0,Diesel,Individual,Manual,2.0
2209,2019.0,1100000,4000.0,Diesel,Individual,Manual,1.0
2210,2018.0,800000,13500.0,Petrol,Dealer,Manual,1.0
2211,2013.0,490000,40000.0,Diesel,Individual,Manual,1.0
2212,2018.0,836000,9700.0,Petrol,Dealer,Manual,1.0
2213,2012.0,375000,62000.0,Petrol,Individual,Manual,2.0
2214,2009.0,35000,50000.0,Petrol,Individual,Manual,3.0
2215,2017.0,1068000,36000.0,Petrol,Dealer,Manual,1.0
2216,2017.0,1189000,40000.0,Diesel,Dealer,Manual,1.0
2217,2018.0,700000,27000.0,Petrol,Individual,Manual,1.0
2218,2016.0,350000,40000.0,Petrol,Individual,Manual,1.0
2219,2009.0,254999,80000.0,Petrol,Individual,Manual,2.0
2220,2016.0,750000,80000.0,Diesel,Individual,Manual,1.0
2221,2012.0,325000,119000.0,Diesel,Individual,Manual,2.0
2222,2017.0,509999,25000.0,Petrol,Individual,Automatic,1.0
2223,2013.0,363000,28740.0,Petrol,Individual,Manual,1.0
2224,2010.0,229999,48500.0,Petrol,Individual,Manual,1.0
2225,2012.0,290000,110000.0,Petrol,Individual,Manual,2.0
2226,2018.0,550000,30000.0,Petrol,Individual,Manual,1.0
2227,2011.0,125000,120000.0,Diesel,Individual,Manual,2.0
2228,2008.0,350000,140000.0,Diesel,Individual,Manual,2.0
2229,2011.0,390000,90000.0,Diesel,Individual,Manual,1.0
2230,2008.0,150000,50000.0,Petrol,Individual,Manual,2.0
2231,2015.0,280000,15000.0,Petrol,Individual,Manual,2.0
2232,2015.0,220000,45000.0,Petrol,Individual,Manual,1.0
2233,2005.0,140000,80000.0,Petrol,Individual,Manual,3.0
2234,2018.0,370000,15000.0,Petrol,Individual,Automatic,1.0
2235,2019.0,650000,20000.0,Diesel,Individual,Manual,1.0
2236,2017.0,280000,37000.0,Petrol,Individual,Manual,1.0
2237,2016.0,540000,80000.0,Diesel,Individual,Manual,1.0
2238,2002.0,50000,120000.0,Diesel,Individual,Manual,4.0
2239,2018.0,800000,20000.0,Petrol,Individual,Manual,1.0
2240,2016.0,515000,25000.0,Diesel,Individual,Manual,1.0
2241,2010.0,220000,96000.0,Petrol,Individual,Manual,3.0
2242,2014.0,525000,54000.0,Petrol,Dealer,Manual,2.0
2243,2013.0,165000,53000.0,Petrol,Dealer,Manual,1.0
2244,2010.0,221000,65000.0,Diesel,Dealer,Manual,1.0
2245,2015.0,245000,43000.0,Petrol,Dealer,Manual,1.0
2246,2012.0,260000,60000.0,Petrol,Dealer,Manual,1.0
2247,2011.0,550000,73000.0,Diesel,Dealer,Automatic,1.0
2248,2015.0,434999,29000.0,Petrol,Dealer,Manual,1.0
2249,2013.0,450000,95000.0,Diesel,Dealer,Manual,1.0
2250,2014.0,290000,25000.0,Petrol,Individual,Manual,1.0
2251,2011.0,305000,53000.0,Petrol,Dealer,Manual,2.0
2252,2011.0,265000,20000.0,Petrol,Dealer,Manual,1.0
2253,2014.0,325000,57000.0,Petrol,Dealer,Manual,1.0
2254,2014.0,550000,52000.0,Diesel,Dealer,Manual,1.0
2255,2008.0,105000,40000.0,Petrol,Individual,Manual,1.0
2256,2012.0,275000,47000.0,Petrol,Dealer,Manual,1.0
2257,2012.0,434999,47000.0,Petrol,Dealer,Manual,2.0
2258,2016.0,690000,73000.0,Diesel,Dealer,Manual,1.0
2259,2012.0,249000,42000.0,Petrol,Dealer,Manual,2.0
2260,2012.0,204999,60000.0,Petrol,Dealer,Manual,3.0
2261,2015.0,190000,120000.0,Petrol,Individual,Manual,1.0
2262,2012.0,150000,50000.0,Petrol,Individual,Manual,1.0
2263,2019.0,950000,11000.0,Petrol,Individual,Automatic,1.0
2264,2013.0,475000,80000.0,Petrol,Individual,Manual,1.0
2265,2013.0,450000,75000.0,Diesel,Individual,Manual,2.0
2266,2009.0,1200000,45000.0,Diesel,Individual,Automatic,3.0
2267,2014.0,300000,100000.0,Diesel,Individual,Manual,2.0
2268,2014.0,350000,60000.0,Diesel,Individual,Manual,2.0
2269,2011.0,229999,160000.0,Diesel,Individual,Manual,2.0
2270,2015.0,821000,50000.0,Petrol,Individual,Manual,1.0
2271,2014.0,200000,80000.0,Petrol,Individual,Manual,2.0
2272,2016.0,220000,60000.0,Petrol,Individual,Manual,2.0
2273,2015.0,459999,148620.0,Diesel,Dealer,Manual,1.0
2274,2012.0,310000,70000.0,Diesel,Individual,Manual,2.0
2275,2018.0,815000,42000.0,Diesel,Individual,Manual,1.0
2276,2017.0,1200000,40000.0,Diesel,Individual,Manual,1.0
2277,2011.0,170000,60000.0,Diesel,Individual,Manual,2.0
2278,2017.0,1000000,30000.0,Diesel,Individual,Manual,1.0
2279,2010.0,155000,90000.0,Petrol,Individual,Manual,4.0
2280,2017.0,400000,120000.0,Diesel,Individual,Manual,1.0
2281,2016.0,400000,80000.0,Diesel,Individual,Manual,2.0
2282,2010.0,250000,80000.0,Diesel,Individual,Manual,2.0
2283,2008.0,150000,50000.0,Petrol,Individual,Manual,3.0
2284,2009.0,130000,120000.0,Diesel,Individual,Automatic,2.0
2285,2014.0,325000,70000.0,Diesel,Individual,Automatic,1.0
2286,2010.0,290000,87620.0,Diesel,Dealer,Automatic,1.0
2287,2015.0,490000,60000.0,Petrol,Dealer,Manual,1.0
2288,2019.0,738000,8000.0,Petrol,Individual,Automatic,1.0
2289,2012.0,150000,110000.0,Diesel,Individual,Manual,1.0
2290,2011.0,280000,110000.0,Diesel,Individual,Manual,1.0
2291,2006.0,100000,120000.0,Petrol,Individual,Manual,2.0
2292,2008.0,150000,100000.0,Petrol,Individual,Manual,2.0
2293,2014.0,380000,100000.0,Diesel,Individual,Manual,2.0
2294,2006.0,90000,60000.0,Diesel,Individual,Manual,2.0
2295,2011.0,275000,60000.0,Diesel,Individual,Manual,2.0
2296,2009.0,180000,41090.0,Petrol,Individual,Manual,1.0
2297,2014.0,200000,40000.0,Petrol,Individual,Manual,1.0
2298,2011.0,500000,40000.0,Petrol,Individual,Manual,2.0
2299,2010.0,300000,70000.0,Petrol,Individual,Manual,2.0
2300,2015.0,765000,80000.0,Diesel,Individual,Manual,2.0
2301,2017.0,650000,90000.0,Diesel,Individual,Manual,1.0
2302,2017.0,380000,19000.0,Petrol,Individual,Manual,1.0
2303,2010.0,145000,68000.0,CNG,Individual,Manual,2.0
2304,2011.0,280000,120000.0,Diesel,Individual,Manual,2.0
2305,2014.0,254999,30000.0,Diesel,Individual,Manual,1.0
2306,2016.0,300000,90000.0,Petrol,Individual,Manual,2.0
2307,2015.0,480000,140000.0,Diesel,Individual,Manual,3.0
2308,2014.0,850000,44500.0,Petrol,Individual,Automatic,1.0
2309,2014.0,350000,52000.0,Diesel,Individual,Manual,2.0
2310,2016.0,650000,26000.0,Petrol,Individual,Manual,1.0
2311,2007.0,550000,80000.0,Petrol,Individual,Manual,2.0
2312,2015.0,300000,35000.0,Petrol,Individual,Manual,1.0
2313,2008.0,150000,60000.0,Petrol,Individual,Manual,2.0
2314,2014.0,300000,60000.0,Petrol,Individual,Manual,1.0
2315,2004.0,80000,58000.0,Petrol,Individual,Manual,1.0
2316,2011.0,180000,80000.0,Diesel,Individual,Manual,3.0
2317,2017.0,290000,20000.0,Diesel,Individual,Manual,1.0
2318,2009.0,110000,100000.0,Diesel,Individual,Manual,4.0
2319,2014.0,180000,56207.0,Petrol,Dealer,Manual,2.0
2320,2010.0,250000,40000.0,Diesel,Individual,Manual,1.0
2321,2015.0,425000,12000.0,Petrol,Individual,Manual,1.0
2322,2016.0,700000,35000.0,Diesel,Individual,Manual,1.0
2323,2010.0,130000,50000.0,Petrol,Individual,Manual,2.0
2324,2017.0,650000,67000.0,Diesel,Individual,Manual,1.0
2325,2013.0,400000,100000.0,Petrol,Individual,Manual,2.0
2326,2017.0,800000,60000.0,Diesel,Individual,Manual,1.0
2327,2017.0,675000,70000.0,Diesel,Individual,Manual,1.0
2328,2017.0,210000,50000.0,Petrol,Individual,Manual,4.0
2329,2009.0,150000,120000.0,Diesel,Individual,Manual,3.0
2330,2007.0,45000,100000.0,CNG,Individual,Manual,4.0
2331,2015.0,516000,90000.0,Petrol,Individual,Manual,1.0
2332,2014.0,450000,80000.0,Petrol,Individual,Manual,1.0
2333,2012.0,134000,90000.0,Petrol,Individual,Manual,2.0
2334,2014.0,509999,157000.0,Diesel,Individual,Manual,2.0
2335,2008.0,130000,80000.0,Petrol,Individual,Manual,4.0
2336,2015.0,575000,60000.0,Diesel,Individual,Manual,1.0
2337,2015.0,550000,49000.0,Petrol,Individual,Manual,1.0
2338,2009.0,145000,89255.0,Diesel,Individual,Manual,1.0
2339,2020.0,347000,5000.0,Petrol,Individual,Manual,1.0
2340,2013.0,275000,110000.0,Diesel,Individual,Manual,1.0
2341,2012.0,160000,90000.0,Diesel,Individual,Manual,2.0
2342,2010.0,150000,63000.0,Diesel,Individual,Manual,3.0
2343,2015.0,550000,60000.0,Petrol,Individual,Manual,1.0
2344,2013.0,349000,100000.0,Diesel,Individual,Manual,1.0
2345,2008.0,110000,90000.0,Diesel,Individual,Manual,3.0
2346,2008.0,110000,60000.0,Petrol,Individual,Manual,3.0
2347,2018.0,245000,5550.0,Petrol,Individual,Manual,2.0
2348,2014.0,180000,100000.0,Petrol,Individual,Manual,2.0
2349,2014.0,290000,80000.0,Petrol,Individual,Manual,2.0
2350,2010.0,150000,100000.0,Diesel,Individual,Manual,1.0
2351,2004.0,55000,35000.0,Petrol,Individual,Manual,3.0
2352,2006.0,500000,75000.0,Diesel,Individual,Manual,2.0
2353,2013.0,290000,150000.0,Diesel,Individual,Manual,4.0
2354,2009.0,72000,70000.0,Petrol,Individual,Manual,1.0
2355,2014.0,250000,115000.0,Diesel,Individual,Manual,1.0
2356,2019.0,575000,25000.0,Petrol,Individual,Automatic,1.0
2357,2019.0,425000,15000.0,Petrol,Individual,Manual,1.0
2358,2019.0,470000,10000.0,CNG,Individual,Manual,1.0
2359,2012.0,220000,80000.0,Petrol,Individual,Manual,3.0
2360,2020.0,310000,1700.0,Petrol,Individual,Manual,1.0
2361,2016.0,400000,45217.0,Diesel,Dealer,Manual,1.0
2362,2018.0,310000,20000.0,Petrol,Individual,Manual,1.0
2363,2017.0,750000,50000.0,Diesel,Individual,Manual,1.0
2364,2009.0,204999,120000.0,Diesel,Individual,Manual,2.0
2365,2012.0,180000,40000.0,Petrol,Individual,Manual,2.0
2366,2007.0,125000,110000.0,Diesel,Individual,Manual,2.0
2367,2014.0,420000,155000.0,Diesel,Individual,Manual,1.0
2368,2011.0,220000,70000.0,Petrol,Individual,Manual,2.0
2369,2010.0,200000,70000.0,Petrol,Individual,Manual,3.0
2370,2009.0,130000,100000.0,Diesel,Individual,Manual,3.0
2371,2016.0,335000,41000.0,Petrol,Dealer,Manual,1.0
2372,2011.0,434999,97000.0,Petrol,Dealer,Automatic,2.0
2373,2014.0,500000,60000.0,Petrol,Individual,Manual,1.0
2374,2017.0,290000,60000.0,Petrol,Individual,Manual,1.0
2375,2014.0,475000,48000.0,Petrol,Dealer,Automatic,2.0
2376,2019.0,600000,80000.0,Petrol,Individual,Manual,1.0
2377,2013.0,300000,70000.0,Diesel,Individual,Manual,2.0
2378,2012.0,415000,80000.0,Diesel,Individual,Manual,2.0
2379,2018.0,800000,30000.0,Diesel,Individual,Automatic,2.0
2380,2016.0,420000,44440.0,Petrol,Individual,Manual,2.0
2381,2011.0,270000,120000.0,Diesel,Individual,Manual,1.0
2382,2015.0,390000,80000.0,Diesel,Individual,Manual,2.0
2383,2010.0,850000,46000.0,Diesel,Individual,Automatic,1.0
2384,2012.0,359000,120000.0,Diesel,Individual,Automatic,3.0
2385,2015.0,470000,91365.0,Diesel,Dealer,Manual,1.0
2386,2013.0,360000,90010.0,Diesel,Dealer,Manual,2.0
2387,2013.0,250999,80000.0,Diesel,Individual,Manual,1.0
2388,2012.0,45000,35000.0,Petrol,Individual,Manual,2.0
2389,2006.0,75000,80000.0,Petrol,Individual,Manual,2.0
2390,2013.0,495000,31800.0,Diesel,Dealer,Manual,1.0
2391,2013.0,310000,59100.0,CNG,Dealer,Manual,1.0
2392,2016.0,540000,31200.0,Petrol,Dealer,Manual,1.0
2393,2016.0,665000,51000.0,Diesel,Dealer,Manual,1.0
2394,2013.0,425000,22700.0,Diesel,Dealer,Manual,2.0
2395,2016.0,675000,50900.0,Diesel,Dealer,Manual,1.0
2396,2018.0,980000,10000.0,Diesel,Individual,Manual,1.0
2397,2014.0,320000,60000.0,Diesel,Individual,Manual,1.0
2398,2011.0,250000,80000.0,Petrol,Individual,Manual,2.0
2399,2016.0,600000,72000.0,Diesel,Individual,Manual,1.0
2400,2016.0,300000,96000.0,Petrol,Individual,Manual,1.0
2401,2014.0,305000,66000.0,Diesel,Individual,Manual,1.0
2402,2009.0,106000,70000.0,Petrol,Individual,Manual,1.0
2403,2006.0,90000,75000.0,Diesel,Individual,Manual,3.0
2404,2019.0,539000,2417.0,Petrol,Individual,Manual,1.0
2405,2016.0,250000,30000.0,Petrol,Individual,Manual,2.0
2406,2018.0,707000,60000.0,Diesel,Individual,Manual,1.0
2407,2007.0,95000,120000.0,Petrol,Individual,Manual,4.0
2408,2020.0,495000,7000.0,CNG,Individual,Manual,1.0
2409,2012.0,200000,35000.0,Diesel,Individual,Manual,1.0
2410,2009.0,110000,110000.0,Petrol,Individual,Manual,4.0
2411,2008.0,100000,130000.0,Petrol,Individual,Manual,4.0
2412,2016.0,150000,25000.0,Petrol,Individual,Manual,2.0
2413,2005.0,50000,80000.0,Petrol,Individual,Manual,3.0
2414,2007.0,85000,70000.0,Petrol,Individual,Manual,2.0
2415,2018.0,475000,23000.0,Petrol,Individual,Manual,1.0
2416,2014.0,425000,40000.0,Petrol,Individual,Manual,1.0
2417,2006.0,480000,110000.0,Petrol,Individual,Automatic,2.0
2418,2019.0,950000,10000.0,Diesel,Individual,Manual,1.0
2419,2015.0,535000,80000.0,Diesel,Individual,Manual,1.0
2420,2009.0,325000,25000.0,Diesel,Individual,Manual,3.0
2421,2013.0,270000,74000.0,Petrol,Individual,Manual,3.0
2422,2015.0,300000,60000.0,Petrol,Individual,Manual,3.0
2423,2011.0,325000,70000.0,Diesel,Individual,Manual,1.0
2424,2010.0,350000,100000.0,Diesel,Individual,Manual,1.0
2425,2008.0,229999,146000.0,Diesel,Individual,Manual,3.0
2426,2012.0,325000,60000.0,Diesel,Individual,Manual,2.0
2427,2005.0,70000,70000.0,Petrol,Individual,Manual,2.0
2428,2008.0,190000,120000.0,Diesel,Individual,Manual,3.0
2429,2011.0,345000,65500.0,Diesel,Individual,Manual,1.0
2430,2016.0,1025000,70000.0,Diesel,Individual,Manual,1.0
2431,2012.0,120000,50000.0,Petrol,Individual,Manual,1.0
2432,2009.0,114999,90000.0,Petrol,Individual,Manual,2.0
2433,2009.0,300000,120000.0,Petrol,Individual,Manual,2.0
2434,2016.0,340000,56000.0,Petrol,Dealer,Manual,1.0
2435,2005.0,90000,70000.0,Petrol,Individual,Manual,2.0
2436,2006.0,150000,140300.0,Petrol,Individual,Manual,1.0
2437,2010.0,115999,70000.0,Petrol,Individual,Manual,1.0
2438,2014.0,750000,41988.0,Diesel,Dealer,Manual,1.0
2439,2017.0,350000,7658.0,Diesel,Dealer,Automatic,1.0
2440,2017.0,611000,60000.0,Diesel,Dealer,Manual,1.0
2441,2016.0,375000,23000.0,Petrol,Dealer,Manual,2.0
2442,2007.0,275000,10211.0,Petrol,Individual,Manual,1.0
2443,2005.0,120000,120000.0,Diesel,Individual,Manual,3.0
2444,2015.0,350000,120000.0,Diesel,Individual,Manual,1.0
2445,2017.0,409999,35000.0,Petrol,Individual,Manual,1.0
2446,2012.0,500000,130000.0,Diesel,Individual,Manual,1.0
2447,2013.0,220000,90000.0,Diesel,Individual,Manual,2.0
2448,2008.0,120000,80000.0,Petrol,Individual,Manual,2.0
2449,2007.0,70000,55000.0,Petrol,Individual,Manual,2.0
2450,2017.0,800000,15000.0,Petrol,Individual,Manual,1.0
2451,2012.0,525000,145000.0,Diesel,Individual,Manual,1.0
2452,2016.0,300000,35000.0,Petrol,Individual,Manual,1.0
2453,2008.0,195000,56000.0,Petrol,Individual,Manual,2.0
